,Titles,Articles,Urls,Images
0,"Prince Harry, Meghan want baby's birth kept 'private' - Daily Monitor","Britain's Prince Harry and his wife Meghan want to keep the arrival of their baby later this month ""private"", Buckingham Palace said in a statement on Thursday.This would contrast with the births of the three children of his brother Prince William and his wife Kate, immediately after which the babies were shown off by the couple in front of the world's media.""The Duke and Duchess of Sussex are very grateful for the goodwill they have received from people throughout the United Kingdom and around the world as they prepare to welcome their baby,"" the statement said.""Their Royal Highnesses have taken a personal decision to keep the plans around the arrival of their baby private.""The Duke and Duchess look forward to sharing the exciting news with everyone once they have had an opportunity to celebrate privately as a new family,"" it said.Some British media have reported that the royal couple are considering a home birth, which would also break with the tradition followed by William and Kate of giving birth in the private wing of St Mary's Hospital in London.A source quoted by The Sun said the couple wanted a ""more private"" setting.""She just wants a normal, natural birth and to bond with her baby, without being primped and blow-dried to within an inch of her life just for the pictures,"" the source told the paper.Harry and Meghan currently live on the grounds of Kensington Palace in London, the residence of William and Kate. They are planning to move to Frogmore Cottage in Windsor ahead of the birth, media reports said.",https://www.monitor.co.ug/News/World/Prince-Harry-Meghan-want-baby-s-birth-kept--private-/688340-5066840-ei4drfz/index.html,/static/img/post1.png
1,The heat is on in India's mega-election - Daily Monitor,"The sun beat down on Suman Sharma as she joined hordes of people queuing to cast ballots on the first day of India's mega-election Thursday, with voters putting the country's leaders under the spotlight.""I left all my housework to come here because I think every vote counts,"" the 50-year-old housewife said as she waited to vote in her home city of Ghaziabad, near the capital New Delhi.""I want a government that thinks about women and brings down the high prices of rice and lentils.""Sharma vented her frustration as temperatures headed towards 40 degrees Celsius (105 degrees Fahrenheit) even at 8.00am.""Cooking gas prices have gone up, sending children to school is expensive. It's difficult to run the household. I want the new government to think about middle classes,"" she grumbled.Under Indian law, media cannot report which party individual voters backed. But the handling of the economy by right-wing Prime Minister Narendra Modi, whom opinion polls have put as favourite, is one of the key issues.As separate queues for male and female voters steadily grew, tempers flared when one elderly woman asked if she could wait in the shade. A police officer attracted scorn when he replied she ""would not burn if she waited for two minutes in the sun"". First vote surge Some 170,000 polling stations opened for the first day of the election that is set to last almost six weeks, although results will only be announced on May 23.Women in multicolour saris pulled out parasols to shade themselves at polling stations across the northeast state of Assam, where authorities said 700,000 people voted in the first two hours in five constituencies.With two thirds of India's 1.3-billion population aged under 35, a huge number of first time voters were taking part. In the Assam town of Kaliabar, teenagers took selfies of themselves holding up their ink-stained fingers which proved they had voted.Twenty-three year-old Anurag Baruah started queueing an hour before the polling station opened in a local school.""It's a great feeling to cast the vote,"" he said. ""I feel part of the democratic system, responsible for electing a good leader who can run the country."" But in Kashmir, residents of the Himalayan region which has long been in the grip of a violent separatist insurgency shunned the election, while many of those who did vote were critical of the nationalist government in Delhi.Only one person voted in the first 45 minutes at the Azad Gunj polling station in Baramulla.About 100 police, paramilitaries and soldiers were visible, with men in riot gear positioned every 50 metres on the nearby road.A couple of voters agreed to talk, but declined to give their names.""My conscience normally doesn't allow me to vote, but I did to stop Modi and his party,"" said one man.Another, a shopkeeper, said: ""No one in my family wanted me to vote in an Indian election, but I have come out today to vote against the government and stop their onslaught on Kashmiri people.""Tight security was also imposed in two constituencies in West Bengal taking part in an Indian national election for the first time.The districts of Cooch Behar and Alipurduar were former Bangladeshi enclaves in India that were part of a 2015 land swap with the neighbouring country.Long queues formed outside polling stations. ""It is a historic day for the people of these former enclaves,"" said a Rabindranath Ghosh a candidate in the contest.""They are voting for a government for the first time after seven decades of stateless existence,"" he declared.",https://www.monitor.co.ug/News/World/The-heat-is-India-s-mega-election/688340-5066828-136kmvsz/index.html,/static/img/post2.png
2,British police arrest WikiLeaks founder Julian Assange - Daily Monitor,"British police have arrested WikiLeaks founder Julian Assange at Ecuador's embassy in London after his asylum was withdrawn, the police said in a statement Thursday.Assange has been living at the embassy since 2012 when he sought refuge there.Here are key developments in the affair 2010: Leaks, arrest warrant - :July to October 2010: WikiLeaks releases about 470,000 classified military documents concerning American diplomacy and the wars in Afghanistan and Iraq. It later releases a further tranche of more than 250,000 classified US diplomatic cables.- November 2010: a Swedish prosecutor issues a European arrest warrant for Assange over sexual assault allegations involving two Swedish women. Assange denies the claims, saying the women consented.- December 2010: he turns himself in to police in London and is placed in custody pending a ruling on the Swedish extradition request. He is later released on bail and calls the Swedish allegations a smear campaign.2011: Extradition ruling - February 2011: a British judge rules that Assange can be extradited to Sweden. Assange fears Sweden will hand him over to US authorities who could prosecute him for publishing the documents.2012: Refuge at embassy -- June 2012: he takes refuge in the Ecuadoran embassy in London. He requests, and is later granted, political asylum.- October 2013: Ecuador asks Britain in vain to allow Assange to fly to Quito.2016: UN appeal - January 2016: Quito rejects an offer by Swedish prosecutors to question Assange in London.- February 2016: the UN Working Group on Arbitrary Detention says Assange has been ""arbitrarily detained"" and should be able to claim compensation from Britain and Sweden. Britain and Sweden rebuff the non-binding ruling.2017: Sex case closed - January 2017: WikiLeaks says Assange could travel to the United States to face investigation if his rights are ""guaranteed"". It comes after one of the site's main sources of leaked documents, military intelligence analyst Chelsea Manning, is given clemency. - May 2017: Swedish prosecutors say they have closed their seven-year sex assault investigation into Assange. British police say they would still arrest him if he leaves the embassy as he breached the terms of his bail in 2012.- December 2017: Quito grants Assange Ecuadoran nationality. Britain refuses Ecuador's request to accord Assange diplomatic status, which would allow him to leave the embassy without being arrested.2018: Ecuador seeks a solution - January 2018: Ecuador says it is seeking a mediator to resolve Assange's ""untenable"" situation.- February 2018: he loses a bid to have his British arrest warrant cancelled on health grounds.- March 2018: Ecuador cuts off Assange's communications alleging he broke an agreement on interfering in other countries' affairs.- October 2018: it imposes new conditions on Assange in the embassy, warning that breaching them could lead to the ""end of asylum"".- November 2018: US prosecutors inadvertently disclose the existence of a sealed indictment against Assange.2019: Ecuador complaint - April 2019: Ecuador's President Lenin Moreno says Assange has ""repeatedly violated"" the conditions of his asylum at the embassy.An independent rights expert was due to visit Assange at the embassy on April 25 to assess whether the violation allegations merit investigation.- April 11: British police say they have arrested Assange at the embassy after his asylum was withdrawn.",https://www.monitor.co.ug/News/World/British-police-London-WikiLeaks-founder-Julian-Assange/688340-5066806-13f1134z/index.html,/static/img/post3.png
3,World biggest election: Modi favourite as polls open in India - Daily Monitor,"The scion of the Gandhi dynasty told Indians that the country's ""soul"" was at stake on Thursday, as millions braved the hot sun to vote on day one of the world's biggest election.Opinion polls put Prime Minister Narendra Modi as favourite to win, but he faces a possible backlash from India's 900 million voters over unemployment and rural poverty.Because of India's vastness, Thursday marked just the first of seven phases in the election to take place from the tea plantations of Darjeeling to the slums of Mumbai to the tropical Andaman Islands, and everywhere in between.Security forces were on high alert due to the perennial danger of violence at election time, with five people including a local lawmaker killed in an ambush by suspected Maoist rebels this week. Online too, a war rages with social media awash with disinformation, fake news, trolls and bots in what is Facebook and WhatsApp's biggest market, where the world's cheapest data tariffs have fuelled a smartphone boom.Thousands of parties and candidates will run for office between now and May 19 in 543 constituencies across the nation of 1.3 billion people, with results not due until May 23.Some of the 1.1 million electronic voting machines will be transported through jungles and carried up mountains, including to a hamlet near the Chinese border with just one voter.Phase one on Thursday sees some 142 million people able to cast ballots. Indian voters hold their voting slips as they walk towards a polling station to cast their vote at Chandu Chak village of Ranbir Singh Pura sector in Jammu district in the state of Jammu and Kashmir on April 11, 2019. AFP PHOTOSPolling stations in northeastern states like Arunachal Pradesh bordering China were the first to open, followed by parts of Bihar in the north -- where women in multi-coloured saris queued -- and Jammu and Kashmir in the Himalayas.In Assam in the northeast, queues started forming 45 minutes before voting began, including many young people -- there are 84 million first-time voters in this election -- who were visibly excited.""It's a great feeling to cast the vote, which makes me a part of the democratic system and makes me responsible for electing a good leader who can run the country,"" Anurag Baruah, 23, told AFP. 'Good days' Modi appealed in an early-morning tweet to his almost 47 million followers on voters to ""turn out in record numbers and exercise their franchise.""Modi and his right-wing Bharatiya Janata Party (BJP) swept to power in 2014 with their famous promise of ""achhe din"" (""good days""), becoming the first party to win an absolute majority in 30 years.Critics say the BJP has since sought to impose a Hindu agenda on India, emboldening attacks on Muslims and low-caste Dalits trading in beef -- cows are holy for Hindus -- re-writing school textbooks and re-naming cities.Modi has simplified the tax code and made doing business easier, but some of his promises have fallen short, particularly in rural areas where thousands of indebted farmers have killed themselves in recent years.Growth in Asia's third-biggest economy has been too slow to provide jobs for the roughly one million Indians entering the labour market each month, and unemployment is reportedly at its highest since the 1970s.Rahul Gandhi, 48, hoping to become the latest prime minister from his dynasty -- and aided by sister Priyanka -- has accused Modi of causing a ""national disaster"". ""No JOBS. DEMONETISATION. Farmers in Pain... Lies. Lies. Lies. Distrust. Violence. HATE. Fear,"" Gandhi tweeted on Thursday. (COMBO) This combination of file pictures created on April 11, 2019, shows (L-R, top-bottom) an Indian man voter in Ghaziabad, an Indian man voter in Cooch Behar district, an Indian man voter in Cooch Behar district, an Indian woman voter in Cooch Behar district, an Indian Reang tribal woman voter in Kanhmun village, an Indian woman voter in Cooch Behar district, an Indian woman voter in Dibrugarh, an Indian Lambadi or Banjara tribal woman voter in Raikal village, and an Indian woman voter in Samuguri posing for a picture at a polling station during India's general election on April 11, 2019.""You vote today for the soul of India. For her future. Vote wisely.""Gandhi's Congress party appeared in December last year to profit from voter dissatisfaction, winning three key state elections and chipping into the BJP's Hindi-speaking northern heartland.""I want a government that thinks about women and brings down the high prices of rice and lentils,"" Suman Sharman, 50, a housewife in Ghaziabad, told AFP.""Cooking gas prices have gone up, sending children to school is expensive. It's difficult to run the household. I want the new government to think about middle classes,"" she said. 'Empty suit' Gandhi, the great-grandson, grandson and son of three past premiers, has grown in stature since being derided in leaked US diplomatic cables in 2007 as an ""empty suit"".Election adverts show him hugging an emaciated peasant woman, while Congress's leftist manifesto pledges to end abject poverty by 2030 and give cash transfers to 50 million families.But Modi and the BJP's formidable campaign juggernaut -- the 68-year-old has been addressing three rallies a day in the campaign -- will be no pushover, promising a $1.4-trillion infrastructure blitz.Playing to its Hindu base, the BJP has also committed to building a grand temple in place of a Muslim mosque demolished by Hindu mobs in the northern city of Ayodhya in 1992.But perhaps crucially, India's latest military altercation with arch-rival Pakistan in February has allowed Modi to portray himself as the ""chowkidar"" (""watchman"") protecting mother India.""Nationalism is our inspiration and inclusion and good governance is our mantra,"" Modi, who even changed his Twitter handle to ""Chowkidar Narendra Modi"", said at the launch of his manifesto.But opinion polls are notoriously unreliable in India and much will depend on the BJP's performance in several key states, in particular Uttar Pradesh and West Bengal.""It's difficult to predict,"" said Parsa Venkateshwar Rao, a veteran journalist and political commentator.""It reminds me of 2004 when (premier Atal Bihari) Vajpayee and the BJP lost when everyone expected them to win,"" he told AFP.",https://www.monitor.co.ug/News/World/World-biggest-election-Modi-favourite-as-polls-open-India/688340-5066792-6l2qhuz/index.html,/static/img/post4.png
4,Sudan army to make an 'important statement soon' - Daily Monitor,"The Sudanese army was Thursday planning to make ""an important announcement"", state media said, after months of protests against longtime leader President Omar al-Bashir.Thousands of Khartoum residents chanted ""the regime has fallen"" as they flooded the area around army headquarters where protesters have held an unprecedented sit-in now in its sixth day.""The Sudanese army will issue an important statement soon. Wait for it,"" the state television anchor said, without giving further details.The protests, which erupted in December, have become the biggest challenge yet to Bashir's three decades of iron-fisted rule.""We are waiting for big news,"" one protester told AFP from the sit-in.""We won't leave from here until we know what it is. But we do know that Bashir has to go.""We had enough of this regime -- 30 years of repression, corruption, rights abuses, it's enough.""Crowds of demonstrators have spent five nights defiantly camped outside the sprawling headquarters complex, which also houses Bashir's official residence and the defence ministry.There has been an often festive mood at the sit-in with protesters singing dancing to the tunes of revolutionary songs.Several military vehicles carrying troops entered the compound in the early hours of Thursday, witnesses said.And witnesses said many army vehicles carrying troops were deploying in the centre of Khartoum early Thursday.The group spearheading the nationwide demonstrations urged residents of the capital to mass outside army headquarters.""We call on our people from across the Khartoum capital and the region around to immediately go to the sit-in area and not leave from there until our next statement is issued,"" the Sudanese Professionals Association said.Death toll mountsThe demonstrators have braved repeated volleys of tear gas from members of the powerful National Intelligence and Security Service (NISS) since they began camping outside the complex on April 6, protest organisers say.But for the first time on Tuesday night they did not face any ""threat"" from security agents, said a protester who requested anonymity for security reasons.That came after 11 people, including six members of the security forces, were killed on Tuesday during demonstrations in the capital, government spokesman Hassan Ismail told the official SUNA news agency.Officials say 49 people have died in protest-related violence since demonstrations first erupted in December.""I hope our revolution will achieve its goal,"" said Alaa Salah, dubbed the protest movement's ""Nubian queen"", using the ancient name for Sudan, after a video clip went viral of her conducting chants with demonstrators outside the army headquarters.Earlier this week, the US, Britain and Norway for the first time threw their weight behind the protesters.""The time has come for the Sudanese authorities to respond to these popular demands in a serious"" way, the countries' Khartoum embassies said in a statement.""The Sudanese authorities must now respond and deliver a credible plan for this political transition.""Sudan, along with Iran, Syria and North Korea, is on Washington's blacklist of state sponsors of terrorism. Bashir, who is wanted by the International Criminal Court on charges of war crimes and genocide, came to power in a 1989 coup. He remains one of the longest serving presidents in Africa.On Tuesday, security agents had to abort attempts to disperse the crowds when soldiers countered their volleys of tear gas by firing in the air, witnesses said.NISS said it was ""monitoring the demonstrations and discharging its duty according to law"".Troops stationed Sudan's police has ordered its forces not to intervene against protesters.""We call on God to preserve the security and calm of our country... and to unite the Sudanese people... for an agreement which would support the peaceful transition of power,"" it said in a statement.On Wednesday, protesters were raising funds to ensure a regular supply of food and water for the crowd.""Many shop owners and businessmen have offered us free supplies,"" said one demonstrator.Protesters have set up five big screens at the complex to screen football matches, an onlooker said.Witnesses said troops stationed vehicles mounted with machine-guns at the gates of the complex.The SPA said ""several members and leaders"" of Sudan's paramilitary Rapid Support Force (RSF) had given indications they would join the movement.The RSF is made up of Arab militias that fought on the side of government forces against rebels in Sudan's western region of Darfur in the initial years of the conflict.Bashir's ruling National Congress Party said plans to hold a rally backing the president on Thursday had been postponed.",https://www.monitor.co.ug/News/World/Sudan-army-state-media-Khartoum-Omar-alBashir/688340-5066186-13ivbglz/index.html,/static/img/post5.png
5,"Gunmen pull client from DFCU banking hall, rob Shs10 million - Daily Monitor","Police are investigating circumstances under which a businessman was robbed of Shs10 million at gunpoint outside DFCU bank in Mbarara town.Mr Sharif Kakooza, a resident of Mandera Cell in Kakoba Division, Mbarara Municipality, says that he had gone to deposit the money in the bank, on Wednesday evening, when two armed men approached him in the banking hall and asked to walk out.According to Mr Kakooza, the two men found him filling deposit slips and put him at gunpoint. Mr Kakooza said that after surrendering the money outside the bank, he returned to the banking hall where he was advised to alert police. Mr Samson Kasasira, the Rwizi Region Police spokesperson, says Police have summoned a Saracen guard who was on duty at the bank, for questioning.He says they intend to review the CCTV footage from the bank to aid their investigations.DFCU bank has not yet commented on the matter as none of the officials was available.",https://www.monitor.co.ug/News/National/Gunmen-client-banking-hall-Shs10-million-Kasasira/688334-5066738-vckgy3/index.html,/static/img/post6.png
6,"1,800 UPDF soldiers leave for Somalia peace mission - Daily Monitor","The UPDF has sent 1,800 soldiers on a peace keeping mission in Somalia.The Chief of Defence Forces (CDF), Gen David Muhoozi, flagged off the soldiers on Wednesday at the Peace Support Operation Training Centre, in Nakeseke District.According to a statement, the 27th Battle Group will be commanded by Col Kosiya Kuteesa who will be deputised by Col Rodgers Okiror.Gen Muhoozi, according to the statement, told the soldiers that they are headed for tough times in the war-torn country and challenged them to use the skills they have acquired in the last six months of special training. The Somalia mission is not a picnic. It is a war situation. It is a do or die mission. Watch each other s back and ensure you adhere to the principles of war and standing operation procedures all the time,  Gen Muhoozi said.More than 100 UPDF soldiers have been killed in Somalia by Al-Shabaab militias through surprise attacks, ambushes and Improvised Explosive Devices (IEDs).The UPDF is in Somalia under African Union Mission to Somalia (AMISOM), a peace keeping mission operated by the AU with the approval of the United Nations.The major incident that claimed lives of eight soldiers was in April last year when Al-Shabaab Islamist fighters attacked them as they returned to their camp.The army explained that the battle that left these soldiers lifeless, ensued after the suspected Al-Shabaab terrorists attempted to attack AMISOM Forward Operating Bases at Quoroyole, Buulo Mareer and Golwen in Lower Shabelle Region of Somalia.Gen Muhoozi told the combatants that they have gone to a war zone where operational mistakes can lead to loss of lives.The CDF reminded the soldiers that Somalia mission is built on the UPDF s pro-people ideology which is part of the reason for the Force s successes in its operations. As opposed to the previous perception that the Somalia mission was an impossible one, with discipline and adherence to rules of engagement, based on our pro-people ideology, we made the mission possible.  Gen Muhoozi said.The event was graced by the Commander Land Forces, Lt Gen Peter Elwelu, who also coordinates the Somalia Operations.Others who attended were the Chief of Training and Recruitment Maj Gen Willis Byarugaba, officials from US, UK and French Embassies in Kampala as well as Mr Curtis Crum, the country director for Global Peace Operation Initiative that helped in the training. ",https://www.monitor.co.ug/News/National/1800-UPDF-soldiers-Somalia-peace-mission-Muhoozi-US-UK-/688334-5066594-see8ahz/index.html,/static/img/post7.png
7,Finance cuts budget for essential drugs by Shs100b - Daily Monitor,"Kampala. Health centres countrywide are likely to face a shortage of essential medicines after the Ministry of Finance slashed the budget for National Medical Stores  (NMS) for essential medicines by Shs100b.The Ministry of Health has, however, warned that the Shs100b budget shortfall will cripple health service delivery in the country.Dr Jane Ruth Aceng, the minister of Health, in a telephone interview with Daily Monitor yesterday, said:  The implication is that we shall not be able to provide the needed services if the funds are not provided. Government needs to look for money to ensure that these items (essential medicines) are catered for. That is why they are called priorities.   My duty is to inform Parliament, the budget committee and other government departments that more funds should be allocated to cater for these priorities,  Dr Aceng added.The estimatesThe Ministry of Health, in its budget estimates for the Financial Year 2019/2020, requested that Ministry of Finance provides Shs496b to NMS to cater for special medicines, but only Shs396b has been availed, creating a shortfall of Shs100b. Some health units have previously experienced rampant drug stock outs, a situation that has compromised the health of Ugandans.The Shs100b shortfall is part of the Shs231b key unfunded priorities, which the ministry insists government must be availed to effectively run the health sector for the next financial year.The ministry had requested for an additional Shs100b on top of the Shs396.2b that was provided in the 2019/20 budget.The ministry says this unfunded priority will affect the provision of essential medicines to the hospitals and health centres.Overall, the Ministry of Health budget for the Financial Year 2019/2020 stands at about Shs1.2 trillion, up from Shs1.13 trillion for 2018/19 financial year. Among the other unfunded priorities is Shs43.5b outstanding arrears that haven t been cleared for the last three years. This is money that was meant to clear suppliers who have since threatened to sue the Ministry of Health, according to ministry officials. Dr Aceng said she was hopeful that the Finance ministry would source for some additional funds during the financial year to cater for the deficit. Along the financial year when revenue collection improves, the Finance ministry normally releases some additional funds to address some of these gaps, so I am hopeful that they will provide the funds to bridge the gaps,  she said.Officials from the NMS that has been hit hard by the cuts were not available to offer explanation on how they will handle the situation if the required funds are not given.The NMS spokesperson, Mr Dan Kimosho, could not be reached for a comment by press time. The chief executive officer, Mr Moses Kamabare, was reportedly out of office.The Ministry of Finance spokesperson, Mr Jim Mugunga, said:  The budget prioritizes essentials like medicines and health sector will certainly be given priority  however, it s not uncommon for sectors to lobby parliament to gain more than what was allocated through a consultative process. The reason why the oversight committees are in place is to scrutinise the budget proposals and expenditures. The prerogative is with Parliament and MPs are aware of what is in the kitty and the competing priorities.  [email protected] ",https://www.monitor.co.ug/News/National/Finance-cuts-budget-essential-drugs-Shs100b/688334-5066044-suuvnxz/index.html,/static/img/post8.png
8,"1,300 teachers, Education ministry staff to miss salary - Daily Monitor","Kampala. At least 1, 342 Ministry of Education staff will not get their May and June salaries unless the Finance ministry approves the request for a supplementary budget.Mr Aggrey Kibenge, the Ministry of Education undersecretary, confirmed yesterday that the permanent secretary, Mr Alex Kakooza, had written to Finance ministry seeking a supplementary budget of Shs1.3 billion to cater for 1,342 staff who include teachers and are likely to miss their June salary. Another 34 staff will miss their salaries on the May payroll.  We are not competent enough to say which teachers have not been paid or not. It is for Local Government, Finance and Public Service ministries to say. We are not the ones responsible for their wage bill. I can t say which local governments have a shortfall. They deal directly with Public Service ministry,  Mr Kibenge said in an interview. He added:  The permanent secretary has written to Finance informing them about the shortfall. It affects about 1,342 staff who may miss salary for June because there is a shortfall of Shs1.3 billion. In May, about 34 staff will also miss their salary. These are, however, headquarters staff. Sources within the ministry said the majority of 1,342 staff who are likely to miss their June salary are teachers. In February, while responding to questions arising from a World Bank report on the country s education particularly on teacher deployment, Mr Kakooza admitted that they had had challenges of teachers already on payroll being deleted without explanation. He further told participants at the launch of the  Facing Forward Schooling for learning in Africa  report that some of their staff were going to miss salary despite being on the payroll this financial year. He did not specify who would miss the salaries.  Teachers are complaining of delays in accessing the payroll. That is an issue of Local Government ministry. We have had people knocked off the payroll, we have had people not getting their salaries even when they are on the payroll,  Mr Kakooza said. He added:  We have written requesting for a supplementary budget because we don t have enough money to fill the positions. Even the people who are on the payroll may not be paid if we don t have extra funding from Ministry of Finance before the closure of this year.  No explanationWhen we requested an explanation from Mr Kakooza on why some of the staff in his ministry will miss their pay, he referred us to the ministry s commissioner in charge of human resource, Ms Jane Mwesiga.Ms Mwesiga, too referred us to Mr Kibenge who confirmed a request for the supplementary budget. It is not clear whether the problem was a result of under- budgeting or a mistake in the payroll system. Mr Kakooza was reportedly out of the country yesterday. Mr Filbert Baguma, the Uganda National Teachers Union Association general secretary, yesterday said there is continuous unexplained deletion of teachers from the payroll every month.  Deletions of teachers off the payroll continue on a monthly basis. Some are removed and others put back. Local Government ministry says they submitted the records for public servants but when returns come back, some people are not there,  Mr Baguma said.He said the education workers are likely to miss their May and June salaries because of inefficiencies by Local Government ministry.  How do you budget for salary  You know the numbers, the amount of money they are getting and when you pay them for 10 months out of 12, you say their salaries are finished on the vote of salaries. How would that happen  There must be foul play because projections are very clear,  Mr Baguma said.The Ministry of Local Government permanent secretary, Mr Benjamin Kumumanya, did not respond to our inquiries since February about the discrepancies in the payroll. Ms Mary Apasiat, the Local Government public relations officer, said Mr Kumumanya was engaged in a meeting and was not available for a comment. [email protected]",https://www.monitor.co.ug/News/National/1-300-teachers-Education-ministry-staff-miss-salary/688334-5066038-u190as/index.html,/static/img/post9.png
9,"Government asks for Shs620b to capitalise BoU, 5 banks - Daily Monitor","Kampala. Government has run to Parliament seeking approval of Shs620.7 billion for the planned recapitalisation of Bank of Uganda and other five banks.For BoU, Ministry of Finance officials told MPs on Finance Committee yesterday that Shs484.2b is urgently needed to cover for deficits and losses accumulated since 2013.This was revealed by Mr Lawrence Ssemakula, the Accountant General in the Ministry of Finance while appearing before the House Committee on Finance to present a ministerial policy statement on Treasury operations.Mr Ssemakula told the committee chaired by Rubanda East MP Henry Musasizi (NRM) that the Central Bank had indicated to the Ministry that it had suffered deficits since June 2013 and that the money was needed to avert an impending crisis. They [BoU] have indicated that they have been impaired from June 2013. So as per the BoU Act, we have no option but to allocate the money in our budget since their operations are in deficits,  Mr Ssemakula said.When MPs asked whether the ministry had done due diligence on the request by the Central Bank managers, Mr Ssemakula said the deficits are captured in the Auditor General s reports. According to the ministerial statement for the 2018/2019 Financial Year (FY), Shs484.2b capitalisation fund for BoU is expected to increase the budgetary allocation towards payment of domestic debt from Shs2.3 trillion in 2018/19 FY to Shs3.2 trillion in 2019/20 FY. The Shs3.2 trillion domestic debt budget includes Shs62b for Contingency Fund, Shs140b for court awards arrears, Shs510b for treasury bills interest, Shs2.04 trillion for treasury bonds costs, Shs1.2b for listing fees and Shs750m for bank charges. The latest BoU request for capitalisation first came to the attention of Parliament in May last year with a request for Shs474b.Mr Muhakanizi had previously written to the Clerk of Parliament, explaining that BoU had registered a deficit of Shs17b and talked of operating losses of Shs457b on account of  monetary policy  and  currency costs . This projected deficit in the core capital position, together with the required core capital position of Shs30b, puts the additional recapitalisation securities to the tune of Shs504b,  Mr Muhakanizi s letter reads in part.Although BoU and ministry of finance officials had warned of an impending economic crisis, MPs on the budget committee rejected the request because it had come at the tail end of the budgeting process and members needed time to scrutinise the request. The MPs last year accused the Finance ministry of  stampeding Parliament  and insisted that the losses at BoU were not fully explained, and that the request recapitalisation came at the end of the budgeting process. Some committee members, however, called for an investigation into the cause of losses and deficits at BoU before injecting the taxpayers money in the bank. The State Minister for Microfinance, Mr Haruna Kasolo, revealed that government plans to spend Shs141.2b on five other banks.The Director Budget, Mr Keneth Mugambe, told the MPs that the banks to be capitalised included Uganda Development Bank, Post Bank, Housing Finance, Trade and Development Bank, and African Development Bank.Parliament is expected to vote on the government request for capitalisation of Bank of Uganda and other banks.Distributing Shs620.7b [email protected]",https://www.monitor.co.ug/News/National/Government-asks-Shs620b-capitalise-BoU-5-banks/688334-5066054-txah1bz/index.html,/static/img/post10.png
