,Titles,Articles,Urls,Images
0,Telecom giant MTN lists shares on Nigeria's stock exchange - Daily Monitor,"Africa's largest mobile phone operator, MTN, listed shares on the Nigerian Stock Exchange (NSE) on Thursday in a $6 billion flotation reflecting its increasing presence in the Nigerian market, its largest.MTN bosses said the move showed their confidence in Nigeria's economy, following years of difficulty with the government.""We live and we work in Nigeria, now we are also listed in Nigeria,"" said Ferdi Moolman, chief executive of MTN Nigeria, adding the company was ""proud to contribute to the growth of the NSE"".South African-owned MTN says it has about half the market by revenue in Nigeria, Africa's most populous nation.Jude Chiemeka, NSE head of trading called the flotation a ""landmark event"".The company also sees huge possibilities in mobile money, a transfer feature via mobile phones popular in several countries across the continent but that has yet to take off in Nigeria.""We're looking at mobile money, which has huge potential, not only for now but for the future,"" Moolman told reporters in Lagos. ""We estimate there are up to 50 million Nigerians with no access to bank accounts.""The flotation comes after years of difficulty in Nigeria, with MTN battling mammoth fines by the country's regulators.In December 2018, MTN agreed to pay $53 million to resolve a row with Nigeria's telecoms regulator (NCC), after being accused of illegally repatriating $8.13 billion to South Africa.The decision to impose fines shocked MTN and its foreign investors, with four commercial banks involved in the transfer also fined.The sanction was the latest in a series of fines to hit MTN since it began operations in Nigeria 17 years ago.In 2015 it was fined $5.2 billion in 2015 for failing to disconnect unregistered SIM cards on its network.The fine was later reduced to $1.7 billion after negotiations with the Nigerian government.",https://www.monitor.co.ug/News/World/Telecom-giant-MTN-lists-shares-Nigeria-s-stock-exchange/688340-5120556-dag39uz/index.html,/static/img-2019-05-17/post0.png
1,Four domestic workers arrested over death of minister Kibuule s twins set free - Daily Monitor,"Police have released four people who had been arrested over the death of water minister Ronald Kibuule s twins Rayden Waswa and Raymond Kato.Two house helps, a shamba boy and a security guard working at Kibuule s home were on Monday arrested by Mukono Police on neglect of duty charges contrary to Section 227 of the Penal Code Act.Police had accused all the four domestic workers of negligence leading to the death of the minister s two-year-old twins after they drowned in a family swimming pool at his home in Mbalala, Mukono District.They were released from Mukono Police Station on Friday afternoon on orders of Mr Kibuule who doubles as Mukono North MP. When contacted, Kampala Metropolitan police Spokesperson, Mr Patrick Onyango said the minister had phoned police saying he had forgiven the suspects. It is true Mr Kibuule has forgiven the two house maids, a shamba boy and a security guard,"" Mr Onyango told this reporter on Friday afternoon.He said Mr Kibuule ordered their release because there was nothing to gain even if he decided to take them to court.In speeches at the funeral service on Wednesday former minister Mike Mukula, in remarks echoed by Mukono Bishop, Rt Rev William Ssebagala, rebuked individuals who gloated particularly on social media over the children s demise. Others, among them Willy Rugo, who sent a letter to Daily Monitor for publication, questioned why a large swimming pool on the home compound was not barricaded, noting that tragic as the twins  drowning was, the parents were  negligent .  Such comments, which critics said contradicted cultural norms and common decency, dominated the messaging by influential leaders, both clergy and politicians.  It is shameful when you go to radios and social media to abuse someone who has lost a person, it s not good,  said Mr Mukula, a member of the ruling National Resistance Movement (NRM) party s Central Executive Committee.  Minister Kibuule, who represents Mukono North constituency in the 10th Parliament, subscribes to NRM. Mr Mukula added:  Some people wanted to make it [the twins  demise] political [so that] they could undermine and abuse [Kibuule s family]. Kibuule, Uganda loves you, be strong [and] as a man, the God who gave you [the twins] will replace them.  Bishop Ssebagala in his sermon questioned the morals and upbringing of Ugandans who take death as a joke and scorn grieving families.  I want to add on Mr Mukula s message that stop taking death as a joking matter  I think everyone has ever lost someone, and felt how sad it is,  he said. The children drowned when both parents were away from home.  My twins have gone to heaven and I must prepare to meet them,  minister Kibuule said, adding:  My children have been a blessing.   The minister said he now has seven surviving children.  President Museveni, in a speech read by Vice President Edward Ssekandi, described the children s passing on as a  big loss not only to you (Kibuule) and your family, but to the entire nation. Parliament Speaker Rebecca Kadaga, who said she had ever lost more than one relative at the same time, urged Mr Kibuule to be strong.",https://www.monitor.co.ug/News/National/Four-domestic-workers-arrested-death-minister-Kibuule-twins/688334-5120422-2uqy5b/index.html,/static/img-2019-05-17/post1.png
2,Vatican priest cleared of trying to kiss nun - Daily Monitor,"A Vatican court has cleared a senior priest accused of making advances towards a German nun during confession, the Holy See said on Friday. The five-member Supreme Court said in a statement that after careful examination the ""serious"" allegation could not be proved ""with the required moral certitude"".Austrian Father Hermann Geissler proclaimed his innocence but resigned in January as one of three top officials at the Congregation for the Doctrine of the Faith, which ensures Roman Catholic moral doctrine. A Canonical disciplinary procedure in 2014 let Geissler off with a warning after former German nun Doris Wagner accused him of inappropriate behaviour during confession.""He kept me for hours, kneeling before him, he told me that he loved me and that he knew that I loved him and that even if we couldn't marry, there were other ways,"" Wagner said.""He tried to take me in his arms and kiss me. I panicked and ran,"" Wagner said in testimony she put on social media.Wagner also accused another priest of raping her in 2008.He was removed from the Vatican but remains a priest in a community where ""many young nuns live"", according to Wagner.",https://www.monitor.co.ug/News/World/Vatican-priest-cleared-of-trying-kiss-nun/688340-5120234-oqpa7xz/index.html,/static/img-2019-05-17/post2.png
3,Two Congolese nationals detained in Masaka on armed robbery charges - Daily Monitor,"MASAKA. Police in Masaka District are holding two Congolese nationals over alleged involvement in separate armed robberies in Masaka sub-region in central Uganda.The suspects detained at Masaka Central Police were reportedly in possession of forged Uganda national identity cards.One of them has been working as a cook at Good Foundation Primary School in Nyendo, Masaka.The two were arrested in a joint security operation between police and the army following an increase in reported armed robbery cases in the area.Police say the suspects and others still at large have staged over 10 armed robberies in Masaka District since February this year leaving about five people dead and at least 15 others injured. The group has been targeting shops, mobile money attendants, motorcyclists among other victims,  Masaka Resident District Commissioner (RDC), Mr Herman Ssentongo said. Mr Ssentongo told journalists on Thursday that the two confessed to have been involved in armed robberies in the area.He said the suspects smuggled the guns and ammunitions they have been using from DR Congo.Authorities say the villages that have reported attacks by armed robbers since the beginning of this year include, Kilinda, Bujja, Bulayi ,Kayirikiti in Nyendo/ Ssenyange Division and Kilumba in Katwe/ Butego Division among other area.Ms Flavia Terimurungi, the spokesperson Masaka Armoured Brigade thanked security agencies for the team work that enabled them arrest the suspects.  Through sharing intelligence information, we have also arrested other three Congolese nationals we found at the home of one of the suspects,  she said.Cases of assailants killing residents have persisted in Masaka sub region in the past three years despite assurance from security agencies that they strengthened motorised and foot patrols after a spate of attacks on residents  homes by machete-wielding assailants.In March this year, gunmen shot two people dead at Bulayi Village, Mukungwe Sub- County in Masaka District. The victims were identified as Andrew Katongole, the head teacher of St Francis primary school and Harriet Nassande, a bar attendant.In February this year, another mobile money attendant Gerald Lutaaya was shot dead but police have since not arrested any suspect.[email protected]",https://www.monitor.co.ug/News/National/Two-Congolese-nationals-detained-Masaka-on-armed-robbery-charges/688334-5120190-5nx705/index.html,/static/img-2019-05-17/post3.png
4,"Pregnant US teen killed, baby taken from womb - Daily Monitor","Police in Chicago charged three people Thursday in connection with the murder of a pregnant teenager whose unborn baby was taken from her womb after her death. Police said Marlen Ochoa-Lopez, 19, was lured to the home of someone she knew on April 23 with the promise of free baby supplies, was instead strangled to death, and her baby extracted from her womb. Clarisa Figueroa, 46, and her daughter Desiree, 24, have been charged with first degree murder. Piotr Bobak, 40, whom police described as the elder Figueroa's boyfriend, was charged with concealing the murder. At a news conference, Chicago police chief Eddie Johnson called the crime ""disgusting and thoroughly disturbing.""""I can't even pretend to imagine what that family is going through right now. They should be celebrating the birth of a young baby. Instead, they're mourning the loss of the mother and possibly that young child,"" Johnson said. Police allegedly discovered Ochoa-Lopez's body hidden in a garbage can while serving a search warrant at Figueroa's home Tuesday night. ""Apparently, Miss Ochoa had bought other baby items from Clarissa, so they knew each other,"" deputy chief Brendan Deenihan said. On the day of Ochoa-Lopez's disappearance, Figueroa allegedly spoke with her through Facebook. The nine-months-pregnant teen went to Figueroa's home expecting to gather some baby clothes and other donated items, police said. Authorities allege Figueroa and her daughter Desiree strangled the expectant mother with a coaxial cable and extracted the baby. Within four hours of when Ochoa-Lopez was last spotted driving on a road by surveillance cameras, the elder Figueroa called emergency services claiming she had delivered a baby that was not breathing.The child has been hospitalized and reportedly is in serious condition. Police declined to confirm the baby's medical status. Police said their missing person case took a turn when they first learned of the Facebook conversation and interviewed the Figueroas on May 7. They obtained a search warrant after DNA evidence proved the baby was related to Ochoa-Lopez.  ",https://www.monitor.co.ug/News/World/Pregnant-teen-killed--baby-taken-from-womb/688340-5119874-ixnaqc/index.html,/static/img-2019-05-17/post4.png
5,Lango Opposition leaders endorse Museveni for 2021 - Daily Monitor,"OYAM   Some Opposition leaders in Lango sub-region on Thursday pulled a surprise when they seconded the resolution endorsing President Museveni as the sole candidate for the 2021 presidential elections. Opposition leaders from Uganda People s Congress (UPC) and the Forum for Democratic Change (FDC) ignored their political affiliations and joined their colleagues in the ruling National Resistance Movement to declare Mr Museveni a sole candidate in the forthcoming general elections. The resolution to endorse President Museveni as a candidate for 2021 was moved by NRM and seconded by FDC and UPC members. Mr Ogwal Ojok, the ruling National Resistance Movement Chairman for Oyam District read out a bi-partisan resolution endorsing President Museveni as the sole candidate in the forthcoming general elections. Mr Ojok was seconded by Mr Onac Okello, the LC5 Chairman for Kwania District, an ardent member of UPC, Mr Brian Ogutu, the LC5 councillor and Chairman FDC in Oyam District, Mr Celestine Ouma, the UPC LC5 councillor and secretary for Finance and administration in Oyam District and Mr Masor Bashir, the male workers  councillor. The President grinned and looked on incredulously as Opposition leaders made it clear to an electrified crowd that they do don t belong to the NRM party, but only support what they called  President Museveni s great development efforts  including infrastructure development and democracy. The Opposition leaders gave Mr Museveni a shield, spear and a stool to symbolise power. The northern region has witnessed unprecedented growth since the defeat of Joseph Kony s Lord s Resistance Army that had waged a war and disrupted peace in northern Uganda. Until recently, Lango and Acholi sub-regions have been Opposition strongholds. I must thank our leaders in Northern Uganda for supporting government's efforts to restore peace. With stability now assured, people should not just stay as spectators in the fight to create wealth,  Mr Museveni told the crowd.Oyam district NRM chairman (3rd R) reads the Lango region resolutions endorsing President Museveni as sole candidate as UPC and FDC party representatives (L) look on. (R) are Hon Sam Engola and Okello Engola. PPU PHOTO Like I have said in the other regional meetings, wealth creation falls in four main sectors; commercial agriculture, industries, services and ICT. The four-acre model is important for commercial agriculture. He added:  Government is in the process of setting up industrial parks in several sub regions to encourage the youth start small scale industries. In support of this initiative, government will create SACCOs in every district to make capital accessible for such activities. President Museveni who is currently on a wealth creation nation-wide tour is still camped in Lango sub-region and is expected to hold a rally in Lira town and later address the nation at a press conference. These engagements with political and technical leaders are important because they understand the people they lead and therefore know how to best disseminate our gospel of wealth creation,  he said.",https://www.monitor.co.ug/News/National/Lango-Opposition-leaders-endorse-Museveni-2021/688334-5119522-ofs6u/index.html,/static/img-2019-05-17/post5.png
6,New details on key suspect in Magara murder emerge - Daily Monitor,"KAMPALA. New details have emerged on how Patrick Kasaija, alias Pato, a key suspect in the kidnap and murder of Susan Magara, who was extradited from South Africa on Wednesday, attempted to evade security detection before they allegedly received the Shs700m ransom.Pato, who is detained at Special Investigations Division at Kireka, on the outskirts of Kampala was using two passports (one with the name Patrick Agaba and another Patrick Kasaija) as he travelled to and from different countries. Police spokesman Fred Enanga said on February 17, 2018, Pato left Entebbe International Airport for Zimbabwan capital, but when he reached Nairobi, he claimed he was from Accra, Ghana, and was returning to Uganda. Concealing evidence He returned to Uganda on the same day,  Mr Enanga said.On the day a ransom was paid, police said Pato travelled by road, through Botswana to South Africa. Magara s body was dumped on Entebbe Expressway the next day.Pato is charged with Yusuf Lubega, 32, (a boda boda rider), Hussein Wasswa, 22, (a hawker), Muzamiru Ssali, 27, (boda boda rider), Hajara Nakandi, 35 (a teacher), Abubaker Kyewolwa, 30, (a businessman), Mahad Kasalita (an Imam at Usafi Mosque), Hassan Kato Miiro, 22, and Ismail Bukenya (businessman). All except Pato are on remand.They are charged with two counts which include kidnap with intent to procure a ransom and murder, both contrary to sections of the Penal Code Act. Police said Pato has been able to access his lawyers, but Mr Evans Ochieng, who is representing him, yesterday said he had not met him. I am going to meet him tomorrow,  Mr Ochieng said. ExaminationPolice said the audio recording of the kidnapper is of Pato and they are to subject him to test and examine to establish whether they both match. Apart from a video footage of Pato passing through the airport, he is implicated by phone call exchanges between two other suspects Bob Kibirango and Ronald Asiimwe also known as Kanyankole. Kibirango and Kanyankole were dropped from the list of suspects in April 2018 and as the investigating started pursuing a different line of investigations.Suzan Magara was kidnapped on February 7, 2018, on Kabaka Anjagala Road as she was driving to her home in Lungujja.[email protected]",https://www.monitor.co.ug/News/National/New-details-key-suspect-Magara-murder-emerge/688334-5119110-wc3qt4z/index.html,/static/img-2019-05-17/post6.png
7,Ex-Kenyan President Moi to pay KSh1bn fine for land grab - Daily Monitor,"On September 21, 1983, former President Daniel arap Moi forcibly took over a 53-acre piece of land owned by ex-chief Noah Kipngeny Chelugui through a scheme that involved ordering lands officials to make the necessary transfers to register the property, and then, 24 years later, he sold it to a firm owned by the Jaswant Rai family.PRIME PROPERTYThen all went quiet until last week, when the High Court in Eldoret ruled that the former President s move was illegal and ordered both Mr Moi and Rai Plywood (K) Limited to pay Mr Chelugui s family KSh1 billion   the current market value of the prime property.Rai Plywood has occupied the land since 2007   two years after Mr Chelugui died   and has been using it to grow wheat.The firm told High Court judge Antony Ombwayo that it bought the land from Mr Moi in 2007 after doing a thorough search that showed there was no claim to the prime property by anyone other than the former President.Mr Chelugui s 85-year-old wife Susan and son David sued Mr Moi, Rai Plywood, the District Land Registrar, Uasin Gishu District, the Registrar of Titles and the National Land Commission in 2014.The District Lands Registrar and Uasin Gishu District opposed a demand for damages from them, arguing that they were  bound by orders from above by the first respondent (Mr Moi)  in the land-grab scheme.Mr Moi furnished the court with a title deed and white card but was unable to provide any proof of how he bought the land.DISPOSSESSEDThe former President and Rai Plywood insisted that the suit was a claim for land veiled as a constitutional petition. Had the case been treated purely as a land case, it would have been time-barred because Kenya s laws provide a 12-year window to sue for such a claim. With constitutional petitions, however, a judge can overlook the time taken to bring the matter to court. Justice Ombwayo noted that the nature of the people involved   high-ranking government bureaucrats on instruction from the President   made it necessary to accept the suit as a constitutional petition. There is no iota of evidence as to how the former President was registered as the proprietor of the suit land, which was part of (property) that belonged to Noah Kimngeny Chelugui. The state counsel stated that these were orders from above by the first defendant, who was the President (Moi),  said the judge. The court finds that the statement borders on illegality, impunity and procedural impropriety. This court cannot protect property that was acquired through impropriety. In January 1982, Director of Surveys Henry Wambua received verbal instructions from then State House Comptroller Abraham Kiptanui ordering him to assess the property. Mr Wambua complied and informed the Commissioner of Lands, named in court documents as W S Maithukia.Justice Ombwayo held that the letter from Mr Wambua was evidence of interference by State House, which led to the land being subdivided unprocedurally and ending up in Mr Moi s name. This court finds that the petitioners were illegally dispossessed of the suit land,  noted the judge.  Though cancellation of the title is an available remedy, the appropriate remedy is compensation in terms of the value of the land without improvements as the respondents have heavily invested on it and have been in possession for a long period of time.WHITE SETTLER The parcel of land is occupied by entities who are not recognised by the owners. At the time of inspection, the parcel of land was largely not developed but had a portion developed with a petrol station  . However, I find evidence that the property is prime within the municipality of Eldoret and along Uganda Road, and therefore KSh1,060,000,000 is a commensurate compensation to the petitioners. The property only housed a Kobil petrol station at the time Mr Moi took possession in 1983.The judge, however, declined to award the Chelugui family compensation for the profits they would have reaped had they developed the land or used it to transact business.The Cheluguis  lawyer, Mr William Arusei, told Justice Ombwayo that the land was initially part of a 3,300-acre piece of land owned by a white settler named Jacob Hendrik EngelBrecht. Mr Chelugui teamed up with Nathaniel Kiptalam Langat, Thomas Kipkosgei Yator, Cherop Arap Maritim and William Kimngeny Letting to buy Mr EngelBrecht s land in 1965.The property was first registered in Mr Moi s name on September 21, 1983, and the court observed that Mr Moi was not a member of N K Langat & Partners, the original owner of the land that was subdivided into six portions.Experts hired by the Chelugui family had placed the value of the land at Sh1.71 billion and put loss of potential profits at KSh244 million. The Uasin Gishu s valuer had pegged the land at KSh820 million.",https://www.monitor.co.ug/News/National/Ex-Kenyan-President-Moi-pay-KSh1bn-fine-land-grab/688334-5119478-rg7sxr/index.html,/static/img-2019-05-17/post7.png
8,"Uganda pays Shs1b for marijuana seeds, soils - Daily Monitor","Kampala. As Cabinet debates the health and financial merits of marijuana, it has emerged that Uganda has been importing tonnes of fertilised weed seeds and potting soils, worth billions of shillings.  At least five containers of potting soils (150 tonnes) and cannabis seeds (2,000kgs) entered the country last year from various seed banks of Netherlands and the Democratic Socialist Republic of Sri Lanka, an island country in South Asia. Daily Monitor has seen a copy of the invoices for the importation of marijuana seeds that also bear a stamp of the Uganda Revenue Authority (URA) dated August 30, 2018. The invoice was issued on August 24, 2018 by one of the marijuana seed banks from Netherlands and contains at least nine types of cannabis seeds. Some of the cannabis seeds imported into the country last year with clearance from URA and ministry of Agriculture are Desfr n, Durban Poison, Frisian Dew, Mazar, Power Plant, Shaman, BULK-CBD Auto Charlotte s Angel, Phyto Sanitary certificate and postage. The company paid Euros38,000 (about Shs160m) for the seeds. Industrial Hemp Uganda Ltd, a private company based in Hima, Kasese District, has been working with Industrial Globus Pharma Uganda Ltd, a subsidiary of Together Pharma from Israel to import marijuana seeds and soils into the country. Potting soilThe company has imported mildly fertilised potting soil or a seed starter from Sri Lanka to a tune of $300,000 (about Shs1.12 billion). This type of soil has a pH [a scale used to specify how acidic or basic a water-based solution] of about 6. This type of soil will have spores and mineral that help young marijuana plants thrive.Asked what is wrong with Uganda soils and whether government cleared his company to import cannabis seeds and soils, Mr Benjamin Cadet, one of the directors at Industrial Hemp (U) Ltd, said:  For medical purposes, we cannot take risks, you need to control everything. These are World Health Organisation protocols for growing and manufacture plan materials for medicinal purposes.  He declined to provide further details. Industrial Hemp (U) Ltd, founded and legally incorporated in 2012, is currently growing and processing medical cannabis. The company has a licence and is currently supervised by the ministries of Health and Internal Affairs, and the National Drug Authority. Heath minister Jane Ruth Aceng is yet to issue letters of no objection to 24 new applicants waiting to join the business under the Narcotic and Psychotropic Substances (Control) Act 2016. The minister had requested Cabinet to guide on the number of companies to be cleared to grow marijuana for medical purposes even when the law does provide for such consultations. The Narcotic Drugs and Psychotropic Substances Act 2016 allows cultivation, production and exportation of medical marijuana and mandates the minister to issue written consent for medical marijuana. However, Dr Aceng insists the applications will have to wait for the final decision of Cabinet. A Cabinet sub-committee put in place by the President was tasked to study the health and financial benefits of medical marijuana. The committee has, however, not reported back to Cabinet even as companies mount pressure on the Health minister to explain the delays. Mandate. Dr Jane Ruth Aceng, the Health ministerHowever, sources in the Health ministry told Daily Monitor that the committee members rejected monopoly of Industrial Hemp (U) Ltd and demanded that more companies be licensed to engage in the business after government has put in place regulations and other safeguards to forestall abuse. Ready for exportAfter importing cannabis seeds and potting soils, Industrial Hemp (U) Ltd is in the process of exporting medical marijuana to Canada and Germany to a tune of Shs600b. The marijuana exports from the company farm in Kasese include Cannabinol (CBD) and Tetrahydrocannabinol (THC) with mixture of 2.7mg THC and 2.5mg CBD for Sativex drugs approved in USA, Europe and Canada. Oil Risin contain Dronabinol for making Marinol and syndros capsules and CBD enriched creams for various skin disorders.Daily Monitor understands that the importation of 2,000kgs of cannabis seeds and 150 tonnes of fertilised potting soils was authorised by officials in the ministry of Agriculture. The authority to plant marijuana was given by former Agriculture minister Tress Bucyanayandi and the importation of cannabis seeds and potting soils was secured through what sources in the ministry called  bureaucratic processes . Although Agriculture minister Vincent Ssempijja said he was too busy to explain why his ministry authorised the importation of cannabis seeds and potting soils, sources in the Ministry of Health told Daily Monitor that there are also plans to import marijuana seeds from Germany, another country dominating the international cannabis export market. Although the documents show the taxes on the 2,000kgs of imported cannabis seeds were duly paid to tax authority, Mr Dicksons Kateshumbwa, the URA commissioner for customs, yesterday said he was not aware of the imported items and needed time to verify the documents.  In the country s nascent medical marijuana sector, Israelis provide all the greenhouse infrastructure, security systems and the technology. However, the pharmaceutical manufacturing technology was imported from Germany. Some of the marijuana companies Licensed1. Industrial Hemp (U) Ltd2. Together Pharma Ltd Pending licence3. Natgro Phama (U) Ltd4. Medraw (U) SMC Ltd5. Urban Properties (U) Ltd6. Prime Ranchers7. Silver Seeds (U) Ltd8. Dave and Dave Group9. Seven Blades10. Cannops Africa11. Quest Worths International Group12. Premier Hemp13.Sativa Agro-tech Ltd14. Zeus Agro Ltd15. Owesia U Ltd.[email protected]",https://www.monitor.co.ug/News/National/Uganda-pays-Shs1b-for-marijuana-seeds-soils/688334-5119032-r0bupgz/index.html,/static/img-2019-05-17/post8.png
9,Kenya's Chief Justice opposes criminalising teen sex - Daily Monitor,"The Kenyan criminal justice system is biased against the boy-child in issues of sexual offences at a time when gender-based violence cases are on the rise, Chief Justice David Maraga has said.The CJ made the remarks during the launch of a two-day peer learning seminar on criminal justice system on gender-based violence.He said the issue has been exacerbated by gaps in the criminal justice system and expressed dissatisfaction in the manner in which a bill to decriminalise teenage sex was handled in Parliament. There is an obvious injustice of filling up the jails with teenage offenders who get intimate with fellow teenagers as they experiment in their adolescence,  Mr Maraga said.He explained how the Federation of Women Lawyers (FIDA) tried to address the issue by presenting a memorandum on the bill which proposed amendment on the Sexual Offences Act in the National Assembly two years ago but in vain. The proposal was intended to clarify principles of law and to incorporate values and principals as enshrined in the Constitution of Kenya 2010. Fida had noted the problematic Section Eight of the Sexual Offences Act, which criminalises sex among teenagers, and had proposed that the section be amended along the Romeo and Juliet right so as to reduce the number of teenage boys going to jail,  Mr Maraga said.Fida wanted the courts to have the discretion in sentencing where sexual offences are between minors, he said, but the bill was shot down.This needs to be seriously thought about, the CJ said.Mr Maraga lauded the Court of Appeal for setting a precedent in one of the cases. Luckily, our courts are responding appropriately, for example when the Court of Appeal held that it is unconstitutional to criminalise sexual acts among teenagers,  he said.",https://www.monitor.co.ug/News/National/Kenya-s-Chief-Justice-opposes-criminalising-teen-sex/688334-5119634-a3oxum/index.html,/static/img-2019-05-17/post9.png
