,Titles,Articles,Urls,Images
0,Second IPOD meeting in Entebbe hangs in balance - Daily Monitor,"The second Inter-Party Organisation for Dialogue (IPOD) Summit that was slated to start in the morning at Protea Hotel in Entebbe, hangs in balance.IPOD is a coalition of the ruling National Resistance Movement (NRM), the Democratic Party (DP) Forum for Democratic Change (FDC), Uganda Peoples  Congress (UPC) and the Justice Forum (JEEMA).       According to the programme, the interim IPOD chairman, Mr Norbert Mao, the president of DP, was expected to make an opening statement in the presence of other leaders of Uganda s political parties which have representation on Parliament, at 9:30 am.However, according to officials of the IPOD Summit, the conveners of the meeting, the delay was caused by the absence of Mr Museveni, the chairman of NRM, who was reportedly went for attending a Cabinet meeting at State House Entebbe.Invited guests are yet to take their seats. Photo by Abubaker LubowaMr James Akena, the president of UPC and Mr Mao were at the venue before 9:30 am.Although Mr Basalirwa, the president of JEEMA is not yet at the venue, several senior members of the party are present.FDC leaders who last week announced that they would not attend the meeting, honoured their promise.IPOD delegates were expected to have a closed meeting where they would discuss issues like the controversial public order management, electoral systems and other electoral reforms, public funding of political parties and the question of independents in a multiparty political system.After the closed-door meeting, the political parties principals were expected to issue a joint statement. ",https://www.monitor.co.ug/News/National/-IPOD-Museveni-Mao-Akena-FDC-Entebbe-/688334-5123540-48v16fz/index.html,/static/img-2019-05-20/post0.png
1,Australia election stokes mistrust in opinion polls - Daily Monitor,"The failure of opinion polls to tip a conservative win in Australia's elections has raised questions about their credibility just years after similar errors in forecasting Brexit and Donald Trump's victory in the US.Australia's ruling Liberal-National coalition claimed a shock victory in Saturday's election, after two years of trailing the opposition Labor Party in every major national poll.The polls showed a slight tightening between the two main parties with Labor ahead roughly 51-49 just before the election.The tentative result, pending final results from the Australian Electoral Commission, shows the coalition instead ahead 51-49 on Monday.""Why did we have such an amazing sequence of polls in a row that all got the same (results) "" Australian polling analyst Kevin Bonham told AFP of the years of polling that pointed to a Labor victory.Most media routinely rely on polls -- surveys of hundreds, sometimes thousands of voters by phone or online -- to flag political trends and tip the leading candidates.But question marks were raised about their accuracy in 2016 after the failure to forecast Britain's vote to leave the European Union and Donald Trump's triumph in the US presidential election.In Australia, political polling has had a good record, and is so closely followed in Canberra that a string of prime ministers were dumped by their own parties over the past decade over poor showings in surveys.Traditionally, pollsters contacted voters using extensive landline lists, such as the phone book. But with voters ditching landlines, it is become more difficult for pollsters to collect an accurate representative sample of the electorate.Bonham said signs polling was becoming less accurate had emerged at the state level, particularly ahead of regional elections in Victoria state in November which failed to capture a strong swing to the incumbent Labor government.""It's become increasingly harder to actually just find where a telephone number is and therefore design an efficient sample,"" Martin O'Shannessy, the ex-chief of major Australian pollster Newspoll, told AFP.""This is being faced by the whole research industry and what we are seeing is the tip of the iceberg.""Pollsters have also turned to cheaper forms of collecting opinions, such as robocalls and online surveys, which experts say are significantly less accurate.O'Shannessy said the key problems that emerged from the polls of the 2016 US elections were similar.""The good quality polls, which did the best job that they could have sampling... and used human operators, generally got the answer right. However they were only 12 percent of all the polls,"" he said.""The other 88 percent were online (polls), robopolls... the average error for those polls was five percent and the biggest error was 10 percent.""One alternative method of sampling voters has been through social media.In Australia, Griffith University data scientist Bela Stantic said he accurately predicted Trump's win, Brexit and the conservatives' win on Saturday by analysing millions of social media comments.He told news.com.au he was successful as he had used large sample sizes -- some two million ""relevant"" tweets from around half a million accounts.O'Shannessy said to make news polls more accurate, Australia's market research sector was lobbying for access to the government's Integrated Public Number Database (IPND), which contains all listed and unlisted telephone numbers and is used by emergency services and law enforcement.",https://www.monitor.co.ug/News/National/Australia-election-opinion-polls-Brexit-Donald-Trump/688334-5123084-1svn26/index.html,/static/img-2019-05-20/post1.png
2,Shimoni relocation was timely - developer - Daily Monitor,"Kampala. It was time for the relocation of Shimoni Demonstration Primary School to pave way for development in the city, Mr Rajiv Ruparelia, Mr Sudhir Ruparelia s son, has said.Mr Rajiv made the remarks yesterday shortly after the official opening of Kingdom Kampala Shopping Mall on Nile Avenue. Shimoni served its purpose. However, it was whether to leave Kampala underdeveloped or developed. As urbanisation takes shape, a lot of changes happen and this goes hand in hand with the growing population,  he said. When Shimoni was here (Nile Avenue), Kampala s day population was about one million people but now the number has increased to about four million people. So how do you accommodate these people  Where do they work   he asked.Mr Rajiv said as the city expands, schools can be established in growing suburbs to avoid pressure, especially in the city centre where many changes are inevitable. His comment was in response to Daily Monitor s question on whether they have no regrets for displacing a school which offered education services to Kampala s children from the urban poor.ControversyBoth the teachers college and the primary school were controversially demolished ahead of the 2007 Commonwealth Heads of Government Meeting where government sought to build a five-star hotel to accommodate dignitaries. Both facilities were later relocated to Kira, Wakiso District. Mr Rajiv said the 13-floor building targets multinational companies, the middle-income group, government ministries and departments, and the oil and gas sector as their tenants.The mall will have a restaurant, hotel, office space, a parking space of 500 cars, among others.Asked whether they are not worried of the low occupancy rate which many city buildings are grappling with, Mr Rajiv said as the city grows, so is the pressure on the available space hence the only remedy is towering structures.Mr Christopher Higenyi, the architect of the mall, said the designs were inspired by the demand by corporate companies whom he said want a serene environment. Even when multinationals are looking for office space, they need space that matches international standards. However, much of the designs on this mall are made of our local products such as back cloth. This mixture makes it a beautiful place and we are happy that it has improved the city s skyline,  he said.[email protected]",https://www.monitor.co.ug/News/National/Shimoni-relocation-was-timely-developer/688334-5122552-cl4hf0/index.html,/static/img-2019-05-20/post2.png
3,"State agents killing leaders, says Nantaba - Daily Monitor","Kampala. The gunmen killing notable Ugandans are not agents of Allied Democratic Front (ADF) rebel group as police previously said, but assassins from state security organs, the Minister of State for ICT, Ms Idah Nantaba, has said.Addressing a congregation at Bukolooto Seventh Day Adventists Church in Kayunga Town at the weekend, Ms Nantaba said the  truth is that the killers are within security and government. The masterminds, she said, were highly-placed government and security officials who are  untouchables,  a moniker in Uganda s politics to individuals who orbit in the highest circles of government and state.  As Ugandans, we have more than 10,000 questions on who is choosing which Ugandan to kill like chicken. I was going to be the next, but God saved me,  Ms Nantaba said in reference to the March 24 incident in which police shot dead a one Ronald Ssebulime on allegations of trailing the minister.The Force later recanted its earlier narrative that the deceased was armed and killed in firefight, admitting that its officers killed the 40-year-old widower, then a resident of Wakiso District, in cold blood while on his way to visit his two daughters at St Andrew s SS Kabimbiri in Kayunga District.It remains unclear whether Ms Nantaba, also the Kayunga District Woman MP, who was the main complainant in the case, ever recorded a statement with police on Ssebulime s killing after she spurned initial police summons to do so, claiming President Museveni had instructed her to stay at home. Amid bursts of tears, Ms Nantaba, who repeatedly choked on words and gasped for air, said:  I was shocked when a highly-placed person in security, who was trying to hatch a plan to have me assassinated, was promoted. The minister, a member of the Seventh Day Adventist Church, did not provide any names or other forms of an identifier, prompting government and police to question why she had not lodged a formal compliant with law enforcement officials. It does not help her by talking in tongues. She has access to the President, Inspector General of Police and Army Commander, she cannot tell us that the entire army wants to kill her,  Mr Ofwono Opondo, the executive director at Uganda Media Centre, said.Mr Fred Enanga, the police spokesperson, said they have no record of the minister s complaint about threats to her life. It is unfortunate that she is talking about threats in her life in the media. Let her come out and make these threats in writing,  he said.There have been previous incidents of politicians and security officials, among them former Arua Municipality MP Ibrahim Abiriga and former Buyende District police commander Muhammad Kirumira, who were shot dead last year after each publicly complained that men on motorcycles were trailing them. As it turned out, their killers fled on motorcycles. Other high-ranking individuals killed in similar fashion included senior state prosecutor Joan Kagezi, former police spokesperson Andrew Kawees, Maj (Rtd) Muhammed Kiggundu and about a dozen Muslim clerics. The then Inspector General of Police, Gen Kale Kayihura, whom President Museveni fired early last year after publicly scolding him that the Force he superintended had been infiltrated by  criminal elements,  blamed the high-profile killings on ADF elements.Gen Kayihura did not provide evidence, and Ms Nantaba punched holes in the assertions.  I have come here to tell you the truth because I have been in hiding and my enemies have been using the media to distort the information about how Ssebulime wanted to kill me,  Ms Nantaba said, adding:  I have decided to come here for prayers because I know when they kill [me], I will go to heaven.  Ms Nantaba s unrestrained swipe at the government prompted her Tourism counterpart, Mr Godfrey Kiwanda, to leap onto the podium and talk her out of further verbal assault. At the function, Ms Nantaba gave contradicting accounts from her earlier testimony of the events that followed the late Ssebulime s killing. She said Ssebulime, who was riding a motorbike, confronted her twice while peeping in her vehicle. The minister previously said Ssebulime stopped in front of her vehicle and rode away at a high speed, prompting her to pursue him.Ms Nantaba, in accounts we could not independently verify, said a top official of Uganda Communications Commission informed her that they had identified the caller believed to have issued last-minute orders to kill Ssebulime, who was already hand-cuffed, but the regulator, claimed that the information was  too sensitive. ResponseMr Ofwono Opondo, executive director at Uganda Media Centre:  It doesn t help her by talking in tongues. She has access to the President, Inspector General of Police and Army Commander, she (Nantaba) cannot tell us that the entire army wants to kill her.  Fred Enanga, police spokesperson:  Ms Nantaba can engage the UPDF leadership to be part of the security detail to investigate her claim Ssebulime s killing [is] being investigated by a special team from Kampala Metropolitan CID office. [email protected]",https://www.monitor.co.ug/News/National/State-agents-killing-leaders-says-Nantaba/688334-5122706-15ifk8sz/index.html,/static/img-2019-05-20/post3.png
4,"1,800 soldiers get post-war counselling - Daily Monitor","Kampala. At least 1,798 Uganda People s Defence Forces soldiers have been undergoing counselling and guidance after one year presence in Somalia fighting al-Shabaab insurgents. A statement issued by the army at the weekend quoted the Chief of Staff Land Forces, Maj Gen Leopold Kyanda, saying the programme was intended to help the soldiers recover from the post-war trauma, which is partly blamed for the increased fatal shootings within and outside the barracks.  The programme was very relevant in ensuring the forces recover from possible post-traumatic stress disorders after being involved in heavy combat and stressful environment for 12 months without the opportunity for annual leave as opposed to those serving within Uganda who are entitled to one to two months of annual leave,  the statement reads in part.Col Justus Rukundo, the Land Forces Director of Political Education, said it is now a routine for all the soldiers to undergo the exercise when they return from Somalia.Psychologists from Makerere University School of Psychology are hired to counsel the soldiers.Lt Col Henry Obbo, the Land Forces spokesperson, said in the same statement that the soldiers get the two-week counselling before they start their one-month leave to join their families.  They are also trained in political education, skills to improve their household incomes, land tenure system, attitude change and preparations for retirement,  he said.Last week, a soldier serving in Somalia shot dead his supervisor following a disagreement with his boss and later turned the gun on self and ended his life. In February, Pte Isaac Newton Okello was sentenced to 80 years for killing four of his family members. Other countries with troops in Somalia are Kenya, Ethiopia, Burundi and Djibouti.[email protected]",https://www.monitor.co.ug/News/National/1-800-soldiers-get-post-war-counselling/688334-5122648-nm7bns/index.html,/static/img-2019-05-20/post4.png
5,AAR clinics close over doctors  strike - Daily Monitor,"Kampala. At least eight out of the 11 private clinics operating under the Africa Air Rescue (AAR) Healthcare Uganda, have been closed since last Friday after doctors went on strike, protesting low salaries compared to their counterparts in other private and public hospitals.Some of the doctors Daily Monitor spoke to, said they decided to lay down their tools after management failed to live up to its promises from previous meetings held last year. The Uganda Medical Association (UMA) where we took our grievances after failure to reach an agreement on April 14, gave management four days to respond or else they give us a way forward to take industrial strike,  one of the striking doctors, who spoke on condition of anonymity for fear of being victimised, said yesterday. AAR headquarters in Nairobi, Kenya, reportedly did not respond until 20 minutes to the Friday 17, 5pm deadline. Their response through a law firm, one doctor who read the document noted, contained threats that the internal human resources department would take unspecified action on doctors who abandon or fail to return on duty. We started the strike on Friday midnight and by yesterday, we had managed to close eight clinics. There are also those which are still open, but with no doctors,  one of the striking doctors said.Specifically, the doctors who receive between Shs1.8m and Shs2.1m net salary want their salaries adjusted to at least Shs3m. Those working part-time are demanding that their current pay of Shs12,000 per hour be revised to Shs13,000.The doctors also complained that the Shs15,000 given to specialists (such as paediatrics and gynaecologists) per patient is too little compared to the Shs50,000-Shs80,000 paid by patients. AAR Healthcare Uganda Limited is a subsidiary of AAR Healthcare Holdings Limited operating in the East African region. Mr Indren Pooven, the chief executive director of AAR Holdings Limited, said the board has approved the doctors  pay raise, and the adjustments will be effected next week. He, however, did not disclose the specifics.  The team has distributed my memo this afternoon and we will work out and communicate the specifics to the respective people this coming week,  Mr Pooven said by telephone from Nairobi yesterday.Dr Mukuuzi Muhereza, the UMA general secretary, criticised the AAR management s threats to take legal action against the doctors demanding fair pay. He asked the parties to instead settle the issues through negotiations and in the interest of patients. There has been a problem of poor communication by AAR management and, for us, what we want is for them to settle the issues amicably,  Dr Muhereza said.Following the announced consent by the employers, some of the striking doctors said they won t return to work until Mr Pooven s promise is put to them in writing.[email protected]",https://www.monitor.co.ug/News/National/AAR-clinics-close-over-doctors--strike/688334-5122710-o2d9t1/index.html,/static/img-2019-05-20/post5.png
6,Google and Android system start to cut ties with Huawei - Daily Monitor,"US internet giant Google, whose Android mobile operating system powers most of the world's smartphones, said Sunday it was beginning to cut ties with China's Huawei, which Washington considers a national security threat.In the midst of a trade war with Beijing, President Donald Trump has barred US companies from engaging in telecommunications trade with foreign companies said to threaten American national security.The measure targets Huawei, a Chinese telecoms giant in Washington's sights that is listed by the Commerce Department among firms with which American companies can only engage in trade after obtaining the green light from the authorities.The ban includes technology sharing.""We are complying with the order and reviewing the implications,"" a Google spokesperson told AFP.The move could have dramatic implications since Google, like all tech companies, must collaborate with smartphone makers to ensure its systems are compatible with their devices.Google will have to halt business activities with Huawei that involve transfer of hardware, software and technical services that are not publicly available -- meaning Huawei will only be able to use the open source version of Android, a source close to the matter told AFP.Huawei will no longer have access to Google's proprietary apps and services, such as the Gmail email service.Huawei did not immediately respond to requests for comment.Huawei is a rapidly expanding leader in 5G technology but remains dependent on foreign suppliers.It buys about $67 billion worth of components each year, including about $11 billion from US suppliers, according to The Nikkei business daily.Huawei is the target of an intense campaign by Washington, which has been trying to persuade allies not to allow China a role in building next-generation 5G mobile networks. US government agencies are already banned from buying equipment from Huawei.Huawei founder and CEO Ren Zhengfei said Saturday that ""We have not done anything which violates the law,"" adding the US measures would have a limited impact.  ",https://www.monitor.co.ug/News/World/Google-restricts-Huawei-Android-apps-Trump-Maps/688340-5122792-f8mmukz/index.html,/static/img-2019-05-20/post6.png
7,Government orders KCCA to advertise jobs - Daily Monitor,"Kampala. The Public Service Commission (PSC) has ordered the acting executive director of Kampala Capital City Authority (KCCA), Mr Andrew Kitaka, to advertise all vacant positions in the institution to ensure formalisation and work efficiency.The PSC chairperson, Justice Ralph Ochan, made the directive in an April 18 letter. All vacant posts, including but not limited to those where officers were administratively assigned duties to act be declared and displayed on KCCA notice boards, website and any other platform accessible to all KCCA staff,  the letter reads in part. All staff be informed and guided to apply for a maximum of two posts of their own choice clearly indicating the first and second choices on the application form and KCCA management will then compile, coordinate, guide the exercise appropriately and thereafter submit the application forms to the relevant authority for processing,  the letter adds. Justice Ochan also asked Mr Kitaka to halt assignments on acting capacity or administrative appointments on short term contracts until the affected positions are substantively filled.KCCA s payroll structure, a copy which this newspaper has seen, indicates that the institution currently employs 1,133 workers.Of these, 391 are employed on permanent terms. The staff on temporary terms serve a four-month renewable contract but their recruitment remains a point of contention to date.Mr Kitaka could not be reached for a comment regarding the directive. However, the acting supervisor public and corporate affairs in the office of the executive director, Mr Robert Kalumba, told Daily Monitor that their directorate of human resource would handle the matter. I have not seen the letter, but I am sure our human resource department is in liaison with Public Service Commission on that issue,  he stated.Last month, this newspaper reported that some KCCA officials had petitioned Kampala minister Beti Kamya, accusing management of elbowing them by appointing their  juniors  to work in senior positions in acting capacity.Last year, the authority working on the directive of PSC, called all successful candidates who were not deployed in 2013 to meet management for fresh deployment.Our source within KCCA s top management intimated that while some of the candidates had successfully challenged KCCA in court for locking them out, at least 130 candidates of candidates who didn t go to court have expressed interest to start work.The candidates, our source revealed, will commence work on July 1.Report findingsAccording to the institution s Public Accounts Committee (Pac) report released in December last year, a total of 280 candidates passed interviews to fill certain positions at KCCA in 2013. However, the report states only 45 candidates were offered positions while the rest are still pending despite being offered appointment letters by PSC. The positions for which they had applied for were filled by other individuals whose recruitment didn t follow the formal recruitment procedures and have held the same positions for a period exceeding one year as they are given temporary four months renewable contracts,  reads in part the report.[email protected]",https://www.monitor.co.ug/News/National/Government-orders-KCCA-advertise-jobs/688334-5122532-b4b8rfz/index.html,/static/img-2019-05-20/post7.png
8,Judiciary asks officer in sexual harassment case to respond - Daily Monitor,"Kampala. The Ministry of Justice has ordered the Deputy Solicitor General, who is accused of sexually harassing a junior colleague, to file his defence.A senior state attorney, Ms Samantha Mwesigye, accuses Mr Christopher Gashirabake, of sexually harassing her for more than 10 years.Mr Francis Atoke, the Solicitor General, in a May 14 statement, said he has since instituted a Sexual Harassment Committee to look into the allegations, adding that the findings will be released soon. I am aware that the committee has since reviewed the evidence that Ms Mwesigye submitted to my office vis a vis the Employment Act 2006 and the Employment (Sexual Harassment) Regulations 2012. On April 29, the committee requested Ms Mwesigye to submit additional evidence if any. The committee has similarly written to the accused to tender in his response to the allegations,  the statement reads in part.RELATED STORIESMr Atoke stated that the ministry has taken established structures to address the matter and will handle it to its conclusion.He urged the public and other stakeholders to allow the committee carry out its investigations without undue influence.In a March 6, 2019 dossier to Prime Minister Ruhakana Rugunda, Ms Mwesigye accused Mr Gashirabake of having started sexually harassing her when he supervised her as a clerkship student.The senior state attorney states that in all the sexual attempts, she never responded to Mr Gashirabake s requests.Mr Gashirabake has since declined to comment on the sexual allegations labelled against him.[email protected]",https://www.monitor.co.ug/News/National/Judiciary-asks-officer-sexual-harassment-case-respond/688334-5122652-earbbaz/index.html,/static/img-2019-05-20/post8.png
9,Telecom giant MTN lists shares on Nigeria's stock exchange - Daily Monitor,"Africa's largest mobile phone operator, MTN, listed shares on the Nigerian Stock Exchange (NSE) on Thursday in a $6 billion flotation reflecting its increasing presence in the Nigerian market, its largest.MTN bosses said the move showed their confidence in Nigeria's economy, following years of difficulty with the government.""We live and we work in Nigeria, now we are also listed in Nigeria,"" said Ferdi Moolman, chief executive of MTN Nigeria, adding the company was ""proud to contribute to the growth of the NSE"".South African-owned MTN says it has about half the market by revenue in Nigeria, Africa's most populous nation.Jude Chiemeka, NSE head of trading called the flotation a ""landmark event"".The company also sees huge possibilities in mobile money, a transfer feature via mobile phones popular in several countries across the continent but that has yet to take off in Nigeria.""We're looking at mobile money, which has huge potential, not only for now but for the future,"" Moolman told reporters in Lagos. ""We estimate there are up to 50 million Nigerians with no access to bank accounts.""The flotation comes after years of difficulty in Nigeria, with MTN battling mammoth fines by the country's regulators.In December 2018, MTN agreed to pay $53 million to resolve a row with Nigeria's telecoms regulator (NCC), after being accused of illegally repatriating $8.13 billion to South Africa.The decision to impose fines shocked MTN and its foreign investors, with four commercial banks involved in the transfer also fined.The sanction was the latest in a series of fines to hit MTN since it began operations in Nigeria 17 years ago.In 2015 it was fined $5.2 billion in 2015 for failing to disconnect unregistered SIM cards on its network.The fine was later reduced to $1.7 billion after negotiations with the Nigerian government.",https://www.monitor.co.ug/News/World/Telecom-giant-MTN-lists-shares-Nigeria-s-stock-exchange/688340-5120556-dag39uz/index.html,/static/img-2019-05-20/post9.png
